tweet;sentiment
@LPOArg Y si, 4 años de  ...fue un desastre.. https://t.co/6Z nCFHpU;-1
-Con @alferdez, en pandemia, sin tarifazos y debiendo enfrentar el endeudamiento del  , nuevo récord de producción de petróleo y gas.;1
@fargosi Sabes que pasó de malo?. El   y su manga de corruptos est adores mentirosos.;-1
@Rey_Reich   y   son la peste de este país, más populismo que el   triplicando los planes sociales dejados por el   y aumentando los montos de las asignaciones familiares por hijo y rifando USs para sostener un falso de cambio, es un claro populismo.;-1
@PabloArgentinos @C5N ¡Qué mierda, el  !;-1
@LibertarioUn @jl  JAMAS ATACO A  ?? CUANDO  IRMO EN VIVO QUE EL SERIA EL JEFE DE LA LIBERTAD AVANZA POR TENER 3 LEGISLADORES?? O CUANDO CRITICO EL SORTEO DE SUELDO DE  ?? TENGO VIDEOS DE   DESTROZANDO AL  , Y TAMBIEN VIDEOS DE   APOYANDO A  .;-1
@sancaz1 @Pepe_Gil  De vos solo estupideces pagas x el  ;-1
  es -lo quiera o no- el garante de la impunidad del   al no mover un dedo y dejar todo como está.;-1
@IgnaJR10 @Bianchism0 Después podemos debatir si el   y bla bla bla , pero no nos olvidemos que Boca hasta la llegada de   fue deportivo ganarle a river y salir a festejar por av almirante Brown, y acordemosno que la última copa libertadores la habíamos jugado en el 93/94;1
@AriGreench @todonoticias Si el pj fuera nazi todo el   estaria ahi boludazo;-1
@AldoGom88936168 Es como el  , una eterna agonía;-1
  explicito... https://t.co/WsHoepSqFs;-1
@fargosi Y aun así ganó. Con un pueblo que vota así (o que cree que el   es una solución) el único camino para una vida mejor es el que cruza la frontera;-1
Ni de las delincuencias cometidas por Ocaña y su  ,que nunca se hizo cargo y nadie las aclaro..inmundicia cloacal del   feroz .. https://t.co/g6XlwDoicT;-1
@Frentedetodos__ Si un tipo no te puede comer, seguramente se concentrará en empezar a militar en serio para que no vuelva a ganar nadie del  ;1
@todonoticias No podía ser de otra manera con los 4 años que tuvimos de m ia, perversión, choreo y corrupción de   con gestapo incluida! Destruyeron el país los HdeP en todos sus aspectos! Unas lacras!  minal!;-1
@DanteForesi Tenes razón conozco a cada pelotudo q se ha sostenido con los dientes en la clase media durante el   estar enamorado de Sabasai x su anti  , todo consenso perdido, no entienden razones;-1
"Vanesa Siley: ""La mayoría de los jueces de Comodoro Py fue cómplice del armado judicial del  "" | Entrevista a la diputada del FdT y dirigente sindical de los trabajadores judiciales https://t.co/2PqBVsaCbA a través de @Pagina12";1
"Que onda con los ""libertarios""?? están sintiendo amor por el   ¿o me parece a mi?... ¿de que me perdí? 🤣";-1
Hay una vieja cuenta entre   y Pichetto porque el último fue autor principal de la campaña de diatribas por la que el   le atribuía al primero su derrota y además fue él quien borocotizó a Assef. La postura de Pichetto en materia de inmigración atrasa.;-1
El   si no te mata te deja pelotudo, aquí tienen la prueba!! https://t.co/DACwyCLVzy;-1
@74carlosnob El   y la prensa ejemónica es la M IA y el TERRORISMO puro y duro.;-1
"Bien hecho  , no te arrastras  como Mauricio   frente a la política Imperial de EUA, que utilizo siempre el FMI como un instrumento financiero de dominación, para el   solo existe el mundo Unipolar, Mauricio se bajaba los pantalones y decía:    
 Les Pertenezco";1
"@18Tavovargas Y digamos que algunos de los familiares pasaron de un gol echo mierda a una toyota 4x4 en el   

Digamos todo venden los muertos";-1
@radiomitre Si estuviese gobernando el   ,esto no pasaría xq el hombre estaría comiendo  polenta todos los dias;-1
Bravo  Querido  , vos si que Tenes lo que hay que tener el Pueblo te apoya, aunque el   organice solapadamente con Patricia  , Cortes de Ruta, Incendios Intencionales, todo cuidadosamente planeado para crear el descontento de la Población o un Golpe de Estado;1
Hay gente que defiende al  /  de @MiguelPichetto ???? El   los volvió pelotudos.;-1
La recaudación del impuesto a los bienes personales representaba en el año 2015 un 0,31% del PBI (guarismo similar al de los primeros años del siglo XXI).Tuvo un muy brusco descenso durante el   hasta llegar a sólo 0,10% y llegó al 0,15% en 19 https://t.co/teFIm21YW1;1
@MiriamG81410303 @guadavazquez Igual es al pedo discutir con un 2021 troll barato del   los troll son las prostitutas del   dos monedas y entregan hasta su dignidad;-1
El   te arruina gente https://t.co/2SiXMZSyDp;-1
@Carlos31482838 @NKLinfocito @eldestapeweb Lo siento, por si no te enteraste, los de los canutos  uera sin todos funcionarios del  .;-1
@jl  Si si José la decadencia total en el pais de los kisnerista y  ;-1
"María Teresa García: ""Hay un silencio cómplice que aterra"" | La senadora del FdT cuestiona al   por la falta de avales para el juicio político a Conte Grand https://t.co/W2dlwoa0kI a través de @Pagina12";-1
@Lupo55 La peor herencia del   es haber facilitado el regreso al poder de la banda de delincuentes peroncho  s;-1
@Mslukwa22 @todonoticias Coherencia me pedis que pasas del pelotudo de   a defender al   bueno vienen de la misma mierda tal vez esto si te gusta más https://t.co/raIe0Fp3Qr;-1
@tomorrowcountry @jorgehsica @PVacaNarvaja @ ok @alferdez @ Argentina En política, para poder cambiar el rumbo, es vital detenerse un instante y mirar hacia atrás para detectar los errores cometidos y poder girar en dirección correcta. El   fue un derroche d equivocaciones. Si no los subsanas estás destinado a errar infinitum;1
"@Stolbizer Marga, vos tenés menos autoridad moral que actor porno al hablar de virginidad. 
Sos parte del  .";-1
Si no me mata, el estómago, la gastriris o la depresión, le pongo todos los números al albertismo. Entre el hartazgo y el albertismo, el albertazgo (?), el   (nos) arrasa y termina mágicamente espalda con espalda con el +albertismo como en 2016. No es pregunta.;-1
@Carmen80512601 @RAMIROSOSA1971 @theblackh4lo @LucianoCohan Señora deje de ser tan ignorante y.ñ nombre junto al otro obras o políticas para el pueblo por parte del  .;-1
PINEDO, EL   GESTAPERO, CLARIN Y LA NAZION SIGUEN LOS DESIHNIOS DESTRUTIVOS DE EEUU CONTRA LA ARGENTINA. GOLPISTAS MANIPULADORES . https://t.co/3NC705OjiX;-1
@rayuela_ok @alferdez @MunicipioMoron @LucasGhi Los no estuvieron sin clases, IGNORANTE, te enteraste lo que son las CLASES VIRTUALEchicosS?. Con gran esfuerzo  la comunidad educativa, en sólo días, se preparó para ese des ío, ante una panademia inesperada. El mundo lo resolvió de ese modo, sólo el   sigue boludeando;-1
@C5N Es una vergüenza las jubilaciones en Argentina . Quien puede vivir con 29.000$ ?? Y los políticos sueldos de 400 mil y 500 mil . Que inmundicia todo en este país  tanto el   , como el   . Un verdadero asco !!;-1
"El daño y la gastritis que se bancó mi estómago durante el   está a punto de ceder ante la tibieza de esta resaca  sta llamada albertismo. No doy más.
A los del chat de telegram de ap que les pareció piola chatear 67 veces a las 2 de la mañana, gracias por el insomnio.";-1
@Graciela_Gonz @Sergio Arg El   maneja esa causa y no encontraron nada ,ni cuando gobernaban;1
@Stolbizer Margarita, estás hablando del  ?;1
"@Pepe_Gil  Otro q se hace el periodista y es un operador politico del  .
Impresentable Gil  .
Usted no informa.
Hace politica.";-1
@luisnaidenoff Es una noticia falsa, lo dijo claramente Ismael Bermúdez en Clarin, puede ser que un senador nacional viva de las chicanas falsas todo el tiempo ? Seamos serios correligionario, es la peor cosa que se les ha pegado algunos   del  ;-1
@EnriqueARey @AgriculturaAR @BAProvincia @GobSant e @ArmandoERey @aprusfe @CARSFEprensa @CRAprensa @SoleDiezdeTejad @alferdez @omarperotti @ ok @SociedadRural Qué raro que en 4 años de   Explícito no se hicieran las obras , no ?? Recuerdo las propagandas que decían que habían asfaltado todo , etc;-1
"🔴✅Historia de la deuda
📌Rivadavia: Deuda
📌Rosas: Desendeudamiento
📌Mitre:Deuda
📌Perón: Desendeudamiento 
📌Dictadura: Deuda
📌Alfonsín: Deuda y default
📌Menem: Deuda
📌De La Rúa: Deuda y default 
📌 : Desendeudamiento  
📌 : Deuda histórica, default";1
@dlaje1 SII lo de  IP fue un error del celu,pero durante el   no te creas que  I Y  IP no se confundieron en más de una ocasión! Así como a Mauricio la división poderes, cuando jugaba al golf con jueces y fiscales.😢;-1
@C5N @Irihauser @juan_amorin Que bronca que gasten tantas horas hablando de esto para que no pase NADA puro bla bla bla y nada y asi con un monton de cosas que hizo el  ;-1
@EldiariodeLeuco Claaaa, el   solo quería circo.;-1
"@Silberdamian Fue hermoso aquel día de noviembre de 2019; de la nada salió a hablar con el periodismo, una nota que parecía tranquila terminó matando la administración del   en nuestro club, no sé lo esperaban, la jugó de callado, los boludeo y les hizo la cruz para siempre.";1
"Como vas a defender a un tipo que hizo su fortuna con los K, después de décadas se alió al   y ahora es un Halcón.
Que nefastos somos.";-1
"@Zurdopolis1 @eldestapeweb Que me importa 2011, venimos de   y pandemia.
Caída libre en picada y se está revirtiendo, que cosa che.";1
"Tomá nota, kukita doge_doomer.png!!! En ningún lado hay un ""Deudas que dejó el  "" porque son números inventados por ustedes los ingobernables incogibles https://t.co/6ntaJi52ii";-1
@Silberdamian Te banco, cada vez más decepcionado de la política en gral, lo que me hace tener más bronca al   fue que instalaron en Boca un quiosquito político. Nunca más eso!!! La peor lacra;-1
@norbertogargiu1 @RDFRecl @jl  @MiguelPichetto No sé a quién votar aún. Pero si sé a quiénes NO votar. Experiencias negativas, nuevos pobres, inflación... El   fue parte del problema en la Argentina. Obviamente no al nivel de los K, pero eso no los hace buenos;-1
El   y el  ismo también también son una poronga https://t.co/1a38UBuFUT;-1
@BarryLyndonista Creo que vamos a tardar en darnos cuenta de lo que significa que haya vuelto culeándose al  . Gracias es poco;-1
Que en su re puta vida se les ocurra que el  /angelicismo puede volver a Boca. Román siempre mereció retirarse en Boca con la 10 en la espalda y toda su gente cantando por él. Ni olvido ni perdón a los hijos de mil puta que lo dejaron irse como si nada.;-1
#1FMarchamosALaCorte Bien,una causa pendiente mas q tiene la Corte y el  , por eso digo q la marcha es por todos los desaguisados de la derecha y respaldo al Gob para q haga lo q tienen q hacer contando con el respaldo del pueblo q quiere justicia para todo y todxs,... https://t.co/TfKN2c59Cd;1
"@Pato  parece q siguen las ""escuchas"" del  ..";-1
Vamos por otro día de 🔟..de “DIEZ en Compañía”.. 10 a 12 hs en Beats Radio 100.5 FM…con VOS y SARA..!! https://t.co/fBgTVf9WAk;1
"#YAQPA
¡Buen martes! 

Acomodate que estamos para alegrarte las mañanas.

De 7 a 10hs con vos😁

📻 FM 89.9
📺 Net TV
💻 https://t.co/PlQLjk3pKP
🔻YouTube, Radio con Vos 89.9
💬https://t.co/jMWZREiueo
📱App, Radio con Vos https://t.co/yjqwDcrz0I";1
Qué mejor que unos buenos mates 🧉 para empezar el día? Escuchá a @jairostraccia, de 6 a 7, en Buenas Tardes  , por Radio Con Vos #soychino #soy  #soychine😑 #bt 😑 https://t.co/fzq1KeHexQ;1
"¡Escuche nuestras propuestas! 

Mañana la candidata @maggiewill estará en Radio Victoria y en Radio Bahía Limón hablando de nuestro Plan legislativo. 

¡El compromiso es con vos! https://t.co/Rb0CIfvXs8";1
"@jl  Te falta mundo  , vos timbeas con wall street, con capital Axel.
Se triangula a 3 bandas 0 inteligencía.
Canasta de monedas e inversiones productivas, lineas de producción para industrializar.Con 3000 mil y 5000 operarios calificados, para desconcentrar el radio de 30 kmts.";-1
"AIRE! Para ""La radio sos vos"" con la conducción de @lagosradio en @Rivadavia630 de 21 a 23hs . Historias, música, la voz de los oyentes y todos los temas de la vida cotidiana. ¡Y también Astrología!

📻 AM 630
📱 APP Radio Rivadavia
💻 https://t.co/tPr17TkPzk https://t.co/mgEdUTHR52";1
@MaruMarisa4 De acuerdo con vos. Fué así, y pactado todo de antemano. Podemos repasar declaraciones, tuits, programas de TV y radio, de cada uno de los protagonistas. Está todo archivado.;1
"@mhojman 💬 “Una endemia es cuando vos podes predecir la cantidad de contagios que va a haber en un año, como sucede con la gripe”

☎️ AHORA | @mhojman, médico infectólogo, en #VolverMejores

📲1125809360
📻107.3 AM1050 | https://t.co/da14gj9zrW⚡️ https://t.co/tzXOYot4am";1
¡Sumate al debate deportivo de la tarde! Ahora te informás y discutís en #TiempoDeJuego con este equipazo de todo el país. ¿Cuál es para vos el tema deportivo del día? Podes ser parte del juego ingresando acá 📻📲 https://t.co/f0fp4hPnln https://t.co/Hhgn9kKkRw;1
"Nos conoces, sabés qué periodismo hacemos y esperamos que te pongas en contacto con nosotros escribiéndonos a Agendasemanal911@gmail.com. Contamos con vos!!! Conducción @fabidabul
#agendasemanal #radio #periodismo #actualidad #deportes #Espectaculos https://t.co/DHumCrELj9";1
"@Bizco_Chuelo Vos sabes que si.
Es otra generación, les creen a la Tv y a la radio AM.
No se imaginan lo cambiado que esta el mundo.
Me pasa con mi vieja, y es tal cual lo que decís.";1
"Bienvenidos a nuestro programa en vivo, Te queremos acompañar en este momento con nuestra señal en vivo, somos una Radio Cristiana, queremos ORAR por vos, ACOMPAÑARTE y sobre todas las cosas decirte que DIOS TE AMA
WhatsApp 2996721910";1
@conurvaga Si. Radio con vos los fines de semana se pone un poco gorila.;-1
"LA COLUMNA ECONÓMICA DE LA SEMANA. 
Infórmate de lo que está pasando en Argentina y el mundo, acá te dejamos la Columna Económica de nuestro director Isaac Rudnik emitida en ""El Algoritmo Escondido"" por Radio Con Vos 89.9🎙📻
👇 
https://t.co/urVAuvY5wC https://t.co/yU1rlLpaUY";1
Homenaje Cumple 72 años del FLACO SPINETTA de Radio con Vos: Homenaje Cumple 72 años del ... @radioconvos899 https://t.co/yW9G0BHNqM;1
Gustavo Zorzoli sobre los NNyA expulsados de la escuela durante la pandemia.: Radio Con Vos - ... @radioconvos899 https://t.co/3uehBf9lLb;1
@AbeNiccodemi @babyaetchecopar jajajajaja eso lo escuchas en TN que vacunas te robaron? si a muchos hay que rogarle para que se vacunen no dejes que tenes ni radio 10 ni la nación le laven el cerebro mañana sale TN y te dice que   tiene un pacto con los extraterrestre y seguro vos te lo crees;-1
"Aprende a darle vida a diversos textos literarios, con matices, volúmenes, buena dicción e intención 🎙. No te quedes fuera del #Taller en línea de @RadioUNAM &gt; https://t.co/HuKlRsYeGv
#VacúnateYPonte😷 https://t.co/DYYH1a3ohv";1
"🚨LUNES VERANIEGO en #LIM con @Sietecase, @fedeyanez y @JTartaglione.

Hasta las 13hs sumate al tren de La Inmensa Minoría😁

-Te acompañamos por 
📻 FM 89.9
💻 https://t.co/PlQLjk3pKP
🔻YouTube, Radio con Vos 89.9
💬https://t.co/jMWZREiueo
📱App, Radio con Vos https://t.co/bfhPS1QmMk";1
"Tenembaum le acaba de hacer un ""chiste"" a Straccia cuando este dijo que usa ""un petardo"" (pastilla) para encender el carbón para la parrilla: ""no te digo que te haces gay, pero de ahí hay un paso"".
C é Fashion, Radio con Vos, lunes a viernes de 7 a 10.";-1
@eldestape_radio @vikingomaldo Con vos, hermano. @vikingomaldo;1
TROILO RADIO CON VOS : TROILO EN RADIO CON VOS @radioconvos899 https://t.co/2lHmnJbuTb;1
"@arilijalad @LuciaRBosch @GiselleTepper @Juli_Strada @FranciscoPesky @pato_benegas @eldestape_radio Obvio 
Estamos y estuvimos!!!
Que te creíste cheeee.
Que vos te ibas con los yorugas y nosotros, no escuchábamos a @Lantos y toda la barra 
Me extraña araña que siendo mosca no conozca su audiencia @arilijalad 
Fuimos 1°merisimos";1
"🥳Hacé vibrar tus emociones con la música que te gusta.

😎¡Prendete a la programación que tenemos para vos en la 98.5!

🔊#OnAir en la APP de ABC, desdepy y Radio Box.

#ABC985🎶 Solo Éxitos
📲https://t.co/NIvuytYnBR https://t.co/2WlYDuysJ4";1
 @AndreaR86681513 @tabare  @GrupoMatanza @violetadigeron1 @Roberto94945205 @DOBRYROSA @ReinaDejaVu @Yosoy_Laury @Ale38465309 @balustrinn @tanoproductor @GiselleTepper @pichisaravia @CaletrioCarina @murielricotera @gpcolinas @julireplasexta @LeoCap76 @patricialaura19 @rival_alicia @Carlos31482838 @kitty20198 @lalylaloboob @Griseldnellyga1 @Delpetrolero @valencianob @correaselrata @christianpera12 @RosarinoPeron @TeDiLike1 @Ricky_RFlores @OMonimar @varverimarcelo @FittoBarrio @jdato1960 @Silpasil @su_silvina @GodeGuille @HijodeTotera @nicoesquibel @Pelikanak1 @soniitis2 @PitiAguirre @LaM iaChori @helgalajman76 @NerinaAndrea @arielb4 @OlgaM_Rosario2 @eldestape_radio Buenos días Andrea y buen día para Vos con  😃;1
"🔊ARRANCAMOS #YAQPA

Con Ernesto Tenembaum y el equipo que te alegra las mañanas.

De lunes a viernes de 7 a 10hs siempre a tu lado.

Escuchanos por
📻 FM 89.9
📺 Net TV
💻 https://t.co/PlQLjkl0Cn
🔻YouTube, Radio con Vos 89.9
💬https://t.co/jMWZRE0SPO
📱App, Radio con Vos https://t.co/Vy6sBOyvkJ";1
"#AHORA  
💻https://t.co/FZLEkHF57R
Mándanos tu WhatsApp al:
📱011-6580-3259 
Contanos que tarea del hogar no te gusta realzar!!!
@radioconvos899 
📻89.9FM Radio Con Vos https://t.co/PYhqb95skh";1
"📢#ahora
En el aire 🕰️🎶
Los imprescindibles🕵️
En radio con vos 
📻 89.9FM 
💻 https://t.co/I4dE9DS2E8
📱011-6580-3259
@radioconvos899 https://t.co/ZIeMHdJN4j";1
"@jl  @MiguelPichetto Hoy te escuche en radio Rivadavia Michael. Mandaste que estabas leyendo una biogr ía de Wellington y cuando te preguntaron por el autor..?
despues mandaste wuterlu!! Sos un chanta y se te nota a la legua. Para la próxima mentí mejor chanta!   con fueros gracias a Vos.";-1
@AlejandritaArce Ale, siempre que te escucho los findes en radio con vos me pregunto, cuantas horas trabajas cada dia? Pq pasan los programas y vos estas en todos jajajja;1
"@marcelo_admo Che @edufeiok cuando vas a mostrar esto?
O necesitas una visita a Radio Mitre con el padre enojado.
Vos sos de derecha y hablas de honestidad?";-1
@milipili_p @badgalchiari @queenhyo8932 @Oriichanuwu @AccioTolkien @Izzy_N11 @polmccarne Por eso,vos misma lo dijiste, el vínculo está en el amor, y eso no implica que no se pueda dar amor a un hijo subrogado.  Yo no puedo con mis genes te aclaro, es un riesgo tremendo por la quimio/radio/trasplante que me hicieron. No sirvo en todo sentido. Así que me da igual;1
@wadodecorrido Desde 2020 pasan cosas en el país, pero vos, ni enterado! Vivís con los menonitas? Digo, porque no tienen ni radio, tv, ni diarios, después pensé: imposible que vivas ahí, allí solo viven gente honesta! #GobiernoCriminalCorruptoyMentiroso #ElPeorGobiernoDeLaHistoria https://t.co/5ZzLRDet3z;-1
@male  Vos no sos la enana de la radio de Mongolini que se pelea con todos sus compañeros?;-1
"Hablando con el remisero me dice
- Vos tenes dos hermanas 
Y yo tipo Sssiiii 😨
-Y tu papá una radio
Yo tipo Jsjsjjsjsjsjs 😰(Risa nerviosa)
 Le pregunto como sabe y me dice: Vos me dijiste y yo tipo NOOOoo yo no le dije jajjsjjss (Risa nerviosa de nuevo)";-1
"¡Convierte tu voz en una auténtica #ExperienciaSonora y dale vida a diferentes textos literarios, con matices, volúmenes, dicción e intención! 📚🗣️
Inscríbete a nuestro taller práctico de locución en línea: #VosTuVoz 🎙️. 👉 https://t.co/aLT9PG0Tir https://t.co/kQMdecALwj";1
"Para que vean 18.000 integrantes de esta comunidad

Hay un 50% a los que les fue bien, pero tener en cuenta que al otro 50% no les cumplieron y les hicieron silencio de radio absoluto

Cumplen la mitad de lo que prometen y se nutren con la otra mitad

Y vos, en que mitad estás? https://t.co/7k4OnfeJWB";-1
"Hoy:📢
Entrevista a @alejandroapo 
En Los imprescindibles🕵️
📻 Radio Con Vos 89.9FM
💻https://t.co/mmMmDStjMd
📱 @radioconvos899
Seguinos en instagram👇
https://t.co/FZLEkHWFZp https://t.co/9FGen94j9l";1
Jorge Faurie en Spoilers: El ex canciller conversó con Radio Con Vos @radioconvos899 https://t.co/uBUuhleXt5;1
"Bienvenidos a nuestro programa en vivo, Te queremos acompañar en este momento con nuestra señal en vivo, somos una Radio Cristiana, queremos ORAR por vos, ACOMPAÑARTE y sobre todas las cosas decirte que DIOS TE AMA
WhatsApp 2996721910";1
"Te seguimos acompañando con la mejor música para que vos del otro lado no te despegues ni un solo segundo de la radio. Préndete vos también y súmate a la mejor programación.
https://t.co/GNm24hICof https://t.co/lKsUms4APg";1
@NovakPablo Vos estabas en la radio con Beto Casella mientras hacía campaña por el  ato. Ahora no te hagas el desentendido.;-1
@llamameOcta @eldipypapaok Vos sos un FRACASADO, UN BOLUDO, UN DON NADIE. EL dipy es conductor de radio en la radio más importante del país después de Mitre, debe cobrar un sueldo con varios ceros, la gente lo sigue y quiere, vos ? Que logros tenes? 😅😅😅 sos un cartonero;-1
"@pimboleto @Cris_noticias @Rivadavia630 @JonatanViale @majulluis @lagosradio @angeletchecopar Nadie te obliga a escucharla. Mejor anda sintonizá Radio 10 que esta hecha a tu medida: están con ""Ah pero  "" todo el dia. Esa si que es para vos!";-1
"Abriendo caminos Lunes 21hs
te esperan para hablar con vos y brindarte las respuestas que buscas con Silvia Riccioppo y Estela Carmen Sanchez

Te esperamos y suscribite al canal La Propuesta Radio Streaming canal de contenido socio-cultural #livestreaming
 https://t.co/GRMY6NRzya";1
Virus - Cuando es con vos;1
@ManuBarrera18 @derecharadio @gracepen ort Ya querrías “derecha radio” 🙄, que alguien como @gracepen ort hubiera sentido x vos, el 1% de lo que transmite el hilo. Feito vivir con odio, y debe ser muy duro ser vos. FYS;-1
@EstefaniaCutro @radio_dos Todos los clubes reciben aportes, el Regatas recibe mas por su participación en la liga nacional. Los otros clubes (mas humildes segun vos) tienen un convenio con el gobierno, ya que ellos hicieron el parquet ahí. Pero es facil hablar sin saber;-1
@tanoproductor Una radio-grabador mono (Usado)  con micrófono (parte que conservo) para grabarme mientras sonaba el Winco (que también conservo) El cassette que aún anda por acá, cuando lo escucharon mis sobris dijeron: Esa no sos vos, es la Chirindrina. 😰😳😂;1
"@radioconvos899 @Marianaarias @vocacionxperiod Que tengan buen día. Siempre escuchando radio con vos. Saludos; Maxi de boedo. #talveztesorprenda";1
"#Deportes

En #Pav, repasamos la historia de #JoanLAscorz, el primer piloto tetrapléjico en completar el #rallydakar2022 

#AIRE por AM 1420 Con Vos
EN VIVO | @amconvos1420
https://t.co/KCfmj6liAp https://t.co/7DtmX9hNuB";1
"@SebasGiovanelli @Subrayado Te escuche decir en la radio varias veces que tenia vinculación, un día hasta le dijiste a gorzy algo así como ""ojo que al parecer el hincha estaba vinculado"" cuando hablaban del tema clásico, vos tmb sos un irresponsable y deberías manejar la información con más responsabilidad";-1
"📞Dialogamos con @sfederovisky - Secretario de Control y Monitoreo Ambiental.
@AmbienteNacion 

#AIRE por AM 1420 Con Vos
EN VIVO | @amconvos1420
https://t.co/KCfmj6liAp https://t.co/EpkjCHIw7C";1
"📞Estamos en comunicación con Alfredo González
@AlfredoGZChaco - Presidente de la Confederación Argentina de la Mediana Empresa @redcame  Empresario Comercial e Industrial.

#AIRE por AM 1420 Con Vos
EN VIVO | @amconvos1420
https://t.co/KCfmj6liAp https://t.co/l8rBhqxhyd";1
"Hasta las 13 hs te acompañamos al #AIRE por AM 1420 Con Vos.
| EN VIVO | @amconvos1420
https://t.co/KCfmj6liAp";1
@Al_Ser_Vera @perfumealibro @Fedenicols7 No miro tv ni escucho radio hace años. La escoria de izquierda como vos me importa cero. Querés link? Búscalos y refutarme, así después vas y te haces la paja con eso. Viejo patético.;-1
@mariu  Estas hasta las manos con la Gestapro anda a c5n a radio 10 ahi te vas a encontrar con periodista, a la cual vos no queres enfrentar por que no lo pudistes comprar cinica.;-1
@rodrigo  Gracias a vos!!! Tenés encantó y un saber hacer exquisito!!! Nos reímos mucho con tus anécdotas...y te seguí desde Mardel en tu corto paso por la radio a la mañana...Exitos para todo lo que venga!!!;1
"Está saliendo Sarah de Starship en la radio. Mi pape dice a mi mamá ""Me acuerdo de vos con esa canción, cuando te ponías un vestido amarillo"" :3 a veces me dan esperanzas.";1
"@Mariale51017582 @cesaraugpdp357 @kasti 678 @jramospadilla @eldestape_radio Tu postura es comprensible pero me parece que tendrías que decir que a vos te parece que no es un golpe institucional. Yo estoy de acuerdo con la manifestación popular pero cuando es ""espontánea"". Me parece que no debe impulsarla un juez del poder judicial. Eso cuestiono yo.";1
"AIRE! Para ""La radio sos vos"" con la conducción de @lagosradio en @Rivadavia630 de 21 a 23hs . Historias, música, la voz de los oyentes y todos los temas de la vida cotidiana. ¡Y también Astrología!

📻 AM 630
📱 APP Radio Rivadavia
💻 https://t.co/tPr17TkPzk https://t.co/KbIKa2LYMC";1
"#Transmisión Este martes nuestro programa #Bibliohertz  conversará con la escritora Beatriz Giménez, que nos hablará de su libro ""Un hilo me liga a vos"". No te lo pierdas a las 12:00 hrs por #1670AM, https://t.co/JMqVXnH3HM y #FacebookLive https://t.co/RRHzkYVK4G";1
"[GUILLE AQUINO]

🤣 El humorista @droganacional conversó con @IglesiasDiego sobre el especial ""Guille Aquino presidente"": ""El humor no sirve para nada más que para hacer reír y divertirse. Y esta bien, no se debería pedirle nada mas"".

📲 Escuchalo acá 
https://t.co/LzgwiGx5cw";1
@Yojuanjunco @rodrigo  @adrianpalla Con la diferencia que ellos se van de América a canal 13!! Y vos te fuiste a una radio que no la conoce ni escucha absurdamente NADIE!!!;-1
@LaspinaL @ Argentina https://t.co/oJrjYt3uhd Ernesto los atendio a Vos con municion grura. Se ve que el que no esta atado de las bolas por# LaGestapo sta . Se estan despegando van perdiendo cobertura mediática;-1
¡Sumate al debate deportivo de la tarde! Ahora te informás y discutís en #TiempoDeJuego con este equipazo de todo el país. ¿Cuál es para vos el tema deportivo del día? Podes ser parte del juego ingresando acá 📻📲 https://t.co/f0fp4hPnln https://t.co/6d7fCrT8fK;1
@BirmajerOk Marcelo ,te escucho en la radio , me pareces re piola , pero que te pasa con esto del barbijo , no crees que sirva o que? Usándolo disminuis la aerozolizacion del virus , cuidas al otro , y por ende te cuidas vos , yo soy muy libertad pero como médico te pediría que lo uses.;-1
"Favito en el viernes! Hasta las 21hs!

La radio siempre con vos!

📻  #LaRadiodelSud 🏠 #EnOndaExpansiva  ☀️#VERANO22☀️ 📻 Sonamos diferente y en alta calidad 100.7 #13añosConVos📻 https://t.co/fyibEmVM87";1
@jorge  para refrescarte la memoria, ayer en Radio con vos, digiste algunas cosas que no son. Saludos. https://t.co/wc0WO7bthU;-1
lo d los dreamies en la radio d youngk me da vibe d ese profesor q no t banca ni a vos ni a tus amigos y ni bien t reís un poco con alguno ya al otro día t separa;-1
@leo_ramirez Leo, coincido totalmente con vos. Por si te interesa y querés verlo, hoy hay debate de las candidaturas a diputaciones por Alajuela a las 11am en radio Monumental (también lo transmiten en vivo por FB Live).;1
Estoy escuchando radio con vos todos los días y creo que me siento, si, hoy me siento cachamai.;1
"[#LIM] El ministro de Salud, Nicolás Kreplak, en Radio Con Vos: del pase sanitario escolar a la no contabilización de contagios

⬇️ Escuchá la nota completa de Sietecase (@Sietecase) en #DiarioConVos.
https://t.co/qVVANd2vqm";1
@lobonegro023 @tanoproductor @productortano @eldestape_radio Vos sabés q aquí en la plata tampoco la encontramos,comienzo a la mañana con el teléfono,entro a la página (la aplicación me consume mucha carga)luego paso a la PC,siempre buscando la vuelta,abrazos CUMPITA ✌️💖✌️💖✌️;1
@Marucapelo muy buena la columna en radio con vos, excelente!!!!;1
Hola Amigos de 🔟..!! Cerrando la semana juntos y siempre de 10 a 12 hs…sumando “DIEZ en Compañía”..!! con VOS y SARA…en Beats Radio 100.5 FM…”sentimos música”..! https://t.co/9YrJPgA44K;1
"@porquetendencia @lalioficial No sé a quién critica, pero como la progre que es seguro que estoy con el pibe al que bardea. A vos la gente que mira tv y escucha radio que tiene que aguantar ""cantar"" y nadie dice nada.";-1
Mueva, mueva, mueva! 🎶 Es viernes y estamos con todo!! Empecemos el fin de semana con @jairostraccia y @YammiSegovia en Buenas Tardes  , hasta las 7 en Radio Con Vos #soy  #soychino #soychine😑 #bt 😑 https://t.co/xVNbHvgllZ;1
