tweet;sentiment
Que dulzura le demuestra a nuestra líder CFK, me encantó esta foto.  Claro, contra esto no podrán!!!!!!, por eso el odio que sienten y todas las que se mandaron desgobernando, su fin era que tod@s la viéramos esposada caminando hacia un patrullero https://t.co/h6qyV17RKV;1
@clarincom En la mira? Si albert tiene balas de fogueo. No puede echar a nadie sin pedir permiso a CFK.;0
@Gaitearieljose @feramato Es inútil. El otro día, en la cola de una cuadra al sol en San Lorenzo, para recibir la 3ra dosis, una señora mayor decía que habia que meter presa a CFK y sacarle los dólares que esconde en el mausoleo de Néstor....;-1
"Es increíble que ese 48% de ""desmemoriados"" que se olvidaron de los cortes de luz masivos del gobierno de cfk votaron el regreso del kirchnerismo y la falta de energía.";-1
"Es una sinvergüenza caradura, cómplice de CFK; al parecer, ella nació en Australia y no en Argentina, en donde mataron a nuestros conciudadanos. https://t.co/p7ePeYcHzV";-1
@luisnovaresio Novaresio me imagino q debes quere quedar bien con los nuevos patrones pero afloja un poco, cuando tenías que mostrar huevos (entrevista con cfk) fuiste mas tierno que fantino con vidal. Se nota la bajada de línea. Otro más para la triste novela de la grieta;-1
@DiegoFlo17 encima es gay y anti-k, de esa fauna tenemos unos cuantos como las Mabeles que cobran la jubilacion de ama de casa odian a CFK y votan a los que la quieren eliminar y la llaman chorra a ella.;-1
"@jeremiasincicco @franco7910 Recuerdo haber discutido con varios investigadores de CONICET por 2013-2015 q se quejaban del gob de CFK y que tenían bajos salarios. Se cansaron de mostrarme recibos de sueldo ""llorando"" sus salarios y cálculos de inflación.";-1
@Alejand61640581 @KumpaLili ¿Cuándo dijo eso CFK?;0
@LastresPepe @LANACION No le pueden pedir eso, el solo firmo contrato para hacer lo q le pida el presidente CFK;0
Nos toca defender el trabajo con la vida. Pero no falta la puta amamantada por CFK, que dice que “el que afana se está ganando la vida”. https://t.co/wCsiMEInQ1;-1
Cfk pide a Google street difuminar el frente de su casa, si eso no es cola de paja...;0
@LANACION Está bien la custodia es para los presidentes y no para las marionetas, en todo caso la custodia sería para CFK la presidente;0
Daba seguro,  peroooooo,  @alferdez teme que lo critiquen por usar la CN, no sea cosa que le corte la novela, o ect, ect, y lo comparen con CFK https://t.co/IGFkk8RpVm;0
"@RubenBaragiani @CFKArgentina Es Verdad nosotros lo veíamos Horrorizados, pero CFK y AF  lo veían como modelo; es más convencieron a muchos y por eso estamos asi";0
@rodotailhade @LibertarioArge2 @gracielaocana Denuncia a la puta de cfk que se la gasta toda usando el avioncito para ir 20 veces a la poronga de calafate;-1
"COMENZÓ LA LLUVIA ""NÉSTOR CARLOS KIRCHNER"".";0
"Igual perdieron, solo falta mostrarle la puerta de salida. A pesar de la oposición berreta...
La película de la multimillonaria caja de Cristina Kirchner y el contraste con la mesa de los argentinos - https://t.co/psBSqtU1LS";-1
"A LA REPÚBLICA ARGENTINA LE HACE FALTA UN PRESIDENTE
A LA PCIA DE BUENOS AIRES LE HACE FALTA UN GOBERNADOR Y LA SRA CRISTINA FERNÁNDEZ DE KIRCHNER LE HACE FALTA UN CALABOZO... https://t.co/KWticeXnMQ";-1
Bolsos con dinero: las mentiras de José López de acuerdo a un ex secretario de Cristina Kirchner - Infobae  #CFKLadronaDeLaNaciónArgentina   https://t.co/dZpWjJZkbi;-1
@GabrielaVuelve @Danyroyson @Griseldnellyga1 @jramospadilla @carlosfadel Es mas, la reto a explicarme de donde salieron los 5M de dolares que tenia florencia kirchner, un desafio para tu militancia;-1
@Anastasazia NÉSTOR KIRCHNER LO MEJOR PARA ARGENTINA;1
@GabrielaVuelve @Danyroyson @Griseldnellyga1 @jramospadilla @carlosfadel Cristina tenia que defenderse y dar las respectivas explicaciones como por ejemplo de donde carajos florencia kirchner saco 5M de dolares que NO PUDO DECLARAR, la vas a tener muy dificil señora mecha corta.;-1
"Año 2012 donde carajo están los 26 aviones 🔥👇🏾

Cristina Kirchner anunció en 2012 la compra de 26 aviones para incendios, pero no llegó ninguno - LA NACION https://t.co/Q0WVdS8z06";-1
"Alberto Fernández no define nada.
Cristina y Máximo Kirchner definen todo.
Entre Chavistas se encubren hace décadas.
Ya terminenla con estos títulos de mierda. https://t.co/PPmAhy0XVD";-1
"Un técnico de celulares se negó a arreglar un teléfono porque el fondo de pantalla era una imagen de Cristina Kirchner: la situación se conoció en redes y lo terminaron echando de la empresa.

https://t.co/ezMDgkpWP7";-1
'¡Se te apaga la parrilla hermano!' Cristina Fernández de Kirchner;0
"LA VIDA QUE QUEREMOS....Diria Alberto Fernandez de Kirchner....
Dejaron prendido fuego un pais....
Sigan votando a los Gerenciadores de la pobreza.. https://t.co/DQvUHZWRrP";0
"@gabicerru @MWinazki Bolu deanos.... 
Porque se revolcaba con Máximo Maldad Kirchner tiene privilegios?  No mi vida. Se les va a terminar la joda pronto.  Saludos de Saab 😎";-1
"@lavenenocol @IglesiasJulio87 La hija de Chávez 3000 millones de USD 
Petro tiene Apartmento en paris
El hijo de fidel 900 millones de USD
Stalin el 5 ser  mas rico en la historia
Los kirchner 12mil millones USD 
Venezuela desaparecio 700mil millones de USD en 20 años de izquierda
Me encanta esa honestidad";-1
@mariofr81296655 @roberto13258375 @Datoworld Argentina siempre ha tenido el problema de la inflación y su deuda externa, mejoró con los Kirchner, volvió con Macri y se mantiene con Alberto Fernández;1
"""Mantenimiento del equilibrio fiscal y trajes a rayas para los grandes evasores, en la seguridad de que si imponemos correctamente a los poderosos el resto del país se disciplinará"".
Néstor Kirchner";1
¿Cómo los KIRCHNER se hicieron tan RICOS? - VisualPolitik https://t.co/nNWbyUPmMM a través de @YouTube EL MUNDO ENTERO SABE, LO DELINCUENTE QUE SOS !  RATA INMUNDA;-1
Cristina Fernández de Kirchner suma más apoyo para cumplir su mayor deseo - MDZ Online https://t.co/Ltjf8LyJPF;1
"09/09/2021: 
Cristina Fernández de Kirchner fue la que más endeudó al País, después de Alberto Fernández.
👇
https://t.co/N7s3DUSDyR";-1
@Luisthiagojrs @Menganocat Hola @FMInoticias hola @KGeorgieva les presento a la Multiprocesada y sospechada de mandar a Asesinar a un Fiscal #Nisman o sea Magnicidio, por denunciarla @CFKArgentina Cristina Fernández de Kirchner.;0
@AtaraxiaCrooner Quien la va a dirigir, la Flor Kirchner ?;0
"@LuisPastrn1 Compró dos, uno para ""le hije"" y otro para ""le chique"" Máximo Kirchner...";0
Faraona Cleptopatria inaugura canilla de plástico x cadena nacional… #CFKLadronaDeLaNacionArgentina Agua potable en La Matanza: Cristina Kirchner en Virrey del Pino https://t.co/VR5r54kVOm vía @YouTube;-1
"@NegrOTotHBlanco @maghico22 @CarlosMaslaton @JMilei Ya arrancó mal. Cuando aparece Kirchner en escena era conocido ladri y tirano de Santa Cruz. Es lo mismo que la gorda, que mando a votarlo con ""reserva moral"", que no se haga el gil...";-1
@victorpenacca @RAMIROMARRA De hecho, Cristina Kirchner es la lider de la coalición FdT. https://t.co/ijLfTNwhdA;1
@victorpenacca @RAMIROMARRA Y porque no es kirchnerista? Cosa que es gracioso porque los kirchner forman parte de ese frente.;0
@tunykollmann En la última elección el 70% de los argentinos quiere que Alberto Fernández renuncie y que Cristina Kirchner vaya presa !!!;-1
De razón los tienen clavados los Kirchner sólo viven para el fútbol. https://t.co/pOjZzeEN9t;-1
@PatosPeral Bueno, para eso los votaron... o qué esperaban, si los Kirchner los votaron 4 veces, pero 18 veces si agregamos las legislaturas nacionales de la señora y los puestos provinciales del señor...;-1
@VivianaaFerrari En este momento el termómetro marca 304 °K. Con K de Kirchner. Son grados Kelvin.;0
@ai_curio_bot botprompt: Kirchner, corrupción, muerte.;-1
"@al5014berto @javierlanari @Rivadavia630 Cavallo? El ministro de Economía del gobierno peronista de Carlos Menem, que apoyaba el matrimonio de Santa Pus y principal asesor económico de Néstor Kirchner?
Que espanto!.";0
"Dicen que el cargo de Luana Volnovich frente al PAMI dependerá de la postura de Máximo Kirchner. 

https://t.co/zgleem9TzM";1
Chirolita fernandes de kirchner @alferdez  deja todo para mas adelante para ver si el descontento amengua y no la echa a la petera de chirolita https://t.co/SkSOt0KL1A;-1
"😀✌️ No le arreglaron el celular por tener una foto con Cristina Kirchner
https://t.co/6YH0b8TdJi";-1
@Papugnet Marito Julio Fernández de Kirchner;0
CRISTINA KIRCHNER, aunque esté escondida en su cueva de Calafate, los argentinos sabemos muy bien, que la falta de luz es su responsabilidad, por no querer aumentar las tarifas.Le rompe el relato con el q engaña a sus votantes. La gente, no le importa.;-1
"RECUERDOS PERONISTAS 
Un 3 de enero, pero de 2006 el Presidente Néstor Kirchner pagó el total de la deuda con el Fondo Monetario Internacional (FMI) que ascendía a 9810 millones de dólares y cuyo plazo vencía en 2008, como lo había adelantado el pasado 15 de diciembre pasado. https://t.co/X457ccO70h";1
Jonatan Viale, sobre Máximo Kirchner: “Te hacés el Robin Hood y sos más capitalista que Rockefeller” https://t.co/AyDh5D8eok;-1
"¿Sos o te hacés?
Los que siempre vivieron del Estado son los kirchner, jamas un  laburo privado.
Macri empezó en política en CABA, cuando ya tenía varios años de trabajo privado.

Y a Nisman, lo mandó a matar la araña.

PS: Alpargatazo, por no entender un NO VUELVAS. https://t.co/rIyKCWJn5F";-1
Y en simultaneo, en la Peronia de Conchita Fernández de Kirchner salieron las focas a comerse al mundo porque hicieron uno en esa cueva de chorros que es el CONICET... https://t.co/0kalGgrr5q;1
No le arreglaron el celular por tener una foto con Cristina Kirchner https://t.co/gQzx8LgDB5;-1
Chirolita fernandez de kirchner @alferdez https://t.co/I4p5u379Tt;-1
La película de la multimillonaria caja de Cristina Kirchner y el contraste con la mesa de los argentinos https://t.co/R5aFPCeTMg;-1
"Omar Suárez recordó que cuando estuvo detenido sufrió torturas y manifestó que, incluso, querían ""amar un libreto"" para que declare en ""contra los Kirchner"".
https://t.co/AGSh5ePkFt";-1
El Néstor Kirchner menemista https://t.co/lFADEQ3Hy1;0
"@eldestapeweb @Lantos Las prioridades de la Argentina, no son las de cristina kirchner.
Que pena nuestro presidente aún no se haya dado cuenta";-1
"Cristina Kirchner:

Abogada Internacionalista
Senadora
Presidente
Vice Presidente de Argentina

Heredera del legado de Evita Perón

Custodia del Peronismo

Cristina Kirchner está en el corazón del pueblo argentino

Please dale ReTwit

Sígueme y te sigo
el mismo día...! https://t.co/USvULE4laF";1
"El analfabeto de Máximo no tiene ninguna autoridad ni moral ni académica para tomar ninguna decisión!!!!
Máximo Kirchner será clave en la decisión sobre la continuidad de una funcionaria - MDZ Online https://t.co/DPwXG1Rcz0";-1
"Siempre maleducada e insolente como buena kuka !!!!!
La denigrante expresión de la abogada de Cristina Kirchner contra una famosa periodista - MDZ Online https://t.co/6LNP2FembG";-1
"📌Y para que nadie se enoje, 🙄Cristina #Kirchner con Susan Segal (La política latinoamericana responde a ella)

🔽

https://t.co/XEN6ZBj9IO";1
@Politica_ln Alberto Fernández de Kirchner no define nada. La que define todo es la señora de Kirchner;0
"@irmaar Cristina Fernández de Kirchner va a ganar las elecciones 2023 y va a volver a ser presidenta. ✌️
El mamerto corrupto de Mauricio Macri y la corrupta de Vidal con todo juntos por el odio no vuelven más.
No existen cabezas de termo globoludos.
Me dan mucha risa.😂🤣";1
"Habló el chico discriminado por su foto con Cristina Kirchner
#joven #twitter #discriminacion
https://t.co/yUOsfshwdO";1
@sergiougazio Queres luz… paga!!! Típico Kirchner q quiere vivir del aire!!!!;-1
"Ahi tenes kumpa,sabes como viven los Vuoto?matias Rodriguez y laura avila?los kirchner?manzur? La volnovich,vicki donda? y todos los peronchos K que se forraron con la nuestra? 
Seguí así ,votando militancia
@JonatanViale @LanaMontalban @babyaetchecopar https://t.co/DEcWjQKyjU";-1
@infobae El destino lo decide Mínimo kirchner.El presidente https://t.co/3T9jbM8VO4 un pelotudo que no sirve para nada.Quedará en la historia como el presidente más inservible,incapaz, cachivache y chupamedias Kirchneristas como ninguno.;-1
@FerIglesias @eldestapeweb Jajaja se quedaron sin noticias parece. Digamos todo: en las cajas de seguridad de la familia Kirchner prefieren moneda extranjera imperialista sobre moneda nacional y no los veo tan escandalizados.;0
@G4briel_CC Mucho mejor que el 2018 ,sin luz, inflación 53%,desocupación 50%, impuestos de luz 3500%,,cuatro países sin luz, inseguridad y policías asesinos,ah y es Fernández el presidente,no Kirchner...Sabelo salame;-1
@norabar @OficialEdesur 240.000millones de dólares de deuda a pagar le dejó✌🏽 tu jefa a Macri... y hoy los 2 Fernández de Kirchner en 2 años ya emitieron deuda por 57.000millones de dólares, pero el problema es ahperoMacri. Seguí abanicandote y revolviendo la polenta😉;-1
Polémica: Eduardo Feinmann comenta el poder que tiene Máximo Kirchner sobre Luana Volnovich https://t.co/EVSx2zb0Az;1
@Marcdo2Marcdo @daveGenzor @amimmodo @juaranguren No salame, no. Entre 1890 y 1930 fuimos un estado en serio. Hasta 1970 habia un 5% de pobres y teniamos un deuda miy baja. Luego nos pasaron campora peron los milicos alfonsin menem de la rua y los kirchner. Si no te parece suficiente..;-1
@RobertoSantil16 @nueveddiciembre @javierlanari Habla de los políticos de turno y decime como los Kirchner tienen todo lo que tienen más de 20 propiedades y hoteles, millones de dólares, decime que no fue con corrupción y decime que con el sueldo en pesos lograron eso como cualquier trabajador lo haría .;-1
"#Nacionales 
👉La funcionaria y el Presidente ya conversaron por teléfono y tienen previsto encontrarse el lunes. También hubo contactos con Cristina y Máximo Kirchner. “Todas las posibilidades están abiertas”, dijeron en la Casa Rosada.
https://t.co/6hDueUlGOT";1
"⏺️ ¿El futuro de Luana Volnovich, al frente del #PAMI, en la mano de Máximo Kirchner?

https://t.co/9HoXtz3WWv https://t.co/1QfopK1tlk";1
@gabicerru Si la inteligencia argentina se rige por nuestras leyes, entonces,¿por qué Cristina Fernández d Kirchner montó un aparato parestatal d inteligencia -dirigido x un represor del Proceso y sus lugartenientes- cuyo único fin fue espiar, perseguir y asesinar a un fiscal de la Patria?;-1
"@Juanpab42829596 @HLL40401191 @FernandezAnibal No lo queres dejar acá. Vos no contestás una, pero querés cuestionar.
Ahí te respondo, en los ultimos 40 años, tuvimos a Alfonsin, Menen, De La Rua, Kilombo sacado por un peronista, Kirchner, Marcri y Fernandez. De 6, 3 peronistas, 2 radicales y un hdmp!
Listo y te regalo Menen!";0
Te mienten siempre y te toman por boludo  https://t.co/4T7dBr44hZ;-1
@mmlamoyano Gracias Moyano querida! Bautizaremos a esta lluvia LLUVIA NÉSTOR CARLA CROVETTO KIRCHNER.;0
"Me imagino que @juancabandie estará organizando el trabajo de estos aviones para apagar la cantidad de incendios qué hay en todo el país…
O está de vacaciones??Cristina Kirchner anunció en 2012 la compra de 26 aviones para incendios, pero no llegó ninguno https://t.co/aHHQ9dnYqW";-1
"La oferta:

-Un jersey de boca firmado por el Diego
-3 choripanes firmados por C. Kirchner
-5 Alfajores Havanna
-1 kilo de yerba mate Playadito https://t.co/mo6C0A6Lhq";0
"En serio todavía hay gente que no comprende que la deuda es consecuencia del déficit fiscal?
En serio no saben que los kirchner llevaron el equilibrio fiscal a un déficit fiscal de más de 7 puntos para comprar votos?
Y bueno. El peronismo es consecuencia de la ignorancia. SIEMPRE";-1
@RabiosoPescado_ No era el que tomaba Néstor Kirchner?;0
@sanchez0141 @artorias2112 @AntichMarcelo @Danyroyson @Griseldnellyga1 @jramospadilla Todo esto. En que te afecta a vos? Eso afecta a Cristina!! O te crees un Kirchner! Ojo, que en una de esas....... Preocupate por los jueces ordinarios que te largan presos todos los días y te matan. La justicia Federal está prevista para la corrupción.;-1
@TurcoLeon Sí, yo te explico, Berni lavaba guita y buchoneaba para nestor kirchner y ahora para su señora desde hace 40 años.;-1
@Angelovenami @MARUBLO1 @jramospadilla No sólo la justicia. También sucede en la política y en la jerarquía de las empresas estatales. Este país es tan generoso que un Cafiero o un Kirchner puede darse el lujo de dictar la vida de un Woloski o un Zelerteins.;0
"@MLjubich @SperoniIris En 2021 matamos decenas de miles de bebés.
Nos merecemos Máximo Kirchner 2023

Sin embargo, espero que Nuestro Señor tenga misericordia de nosotros.";0
@FVirgum @TuraniCesar @rlopezmurphy Y los kirchner fueron socios de la dictadura.¿Como crees que hicieron los trillones? A esos los adoras? https://t.co/qdO0nYM0d7;-1
@CascallaresPJ @MunicipioBrown Desde el jueves sin luz en Franklin y Kirchner, Glew, y los que tienen, con baja tensión. Adivinen si edesur mandó a alguien.;-1
"@TostadaEnPolvo @antiderecha39 @TurcoLeon repudiable, Vox si es franquista y discriminador, pero no fascista:
No justifica el uso de la violencia por encima de la ley
No intenta movilizar a civiles para darle apoyo al partido mediante el dominio territorial
Y tampoco manifiesta culto al líder.
fíjate primero kirchner...";-1
@Electrorella Mas poderosa que Cristina Kirchner;1
Cristina Kirchner ya está presa, no puede salir de la casa, no puede ir a una playa, no puede salir a cenar afuera, no puede llevar a los nietos a una plaza, no puede disfrutar la vida y como ella no puede no quiere que nadie lo haga..#LadronaDeLaNacionArgentina;-1
La película de la multimillonaria caja de Cristina Kirchner y el contraste con la mesa de los argentinos - https://t.co/u1TWheS2Bs;-1
@LarroudePablo Fue novia de un financista de los K, que se suicidó y de Máximo Kirchner. Sabes todo lo que sabe, no?. Si la rajan del PAMI, es porque le dan otro cargo al toque.;0
@ToroDeArena @mekas58 Pero según don Inocencio Ignorancio @itsMeDavidLesme en países como Argentina la izquierda ha recibido países saqueados por la derecha.  Siquiera que los Kirchner y el actual no desfalcaron el país!;-1
"""Arresto domiciliario"".
Si pudiera pronosticar el 5 de Oro como puedo pronosticar estas cosas, tendría más plata que los Kirchner. https://t.co/x4mgFSZ8tu";0
TUGO Si donaran los sueldos todos los Kirchner, los Volnovich, los  Cafiero, etc. Pagamos tranqui al FMI no?;1
@Nikgaturro Prefiero que se vayan los Moyano de independiente y Cristina Y Alberto Fernández de Kirchner renuncien y llamen a elección para elegir un nuevo gobierno y Cristina Kirchner vaya presa con Máximo Kirchner, es muchos los que pido NIK !!!!;-1
Gracias a Dios, al Convenio Twitter-Google, hoy 40.000 Tweets al Servicio de La Libertad contra los Terroristas Néstor Kirchner @CFKArgentina @SaKaminker DNM HY, @AntonioCartana EHO Néstor Nicolás Fiumano, @FranSilke @DieScarone Cevdet  Tursun diyarbakir Ezeiza, Esteban Cacur etc https://t.co/RlpI8GbU9N;-1
@mvrestovich1 @RAMIROMARRA El origen de los K fue Duhalde. Quien fue el que derroco a De La Rúa en 2001. Y cuando se quedó sin chances de ser presidente por la represión en el puente Pueyrredon, entre apoyar a Menem o a Kirchner fue con el tuerto por envidia al Turco.;-1
"Chavista hija de Chavistas contactos de Cristina y Máximo Kirchner.
La nena Luana es intocable, no va a pasar nada. https://t.co/7jP6WYx2Yl";-1
@RCachanosky A Cristina Kirchner le gusta tu comentario jajajajaja que horror!!!!!;-1
"Piensen: Maduro; Castillo; Díaz-Canel; Bukele; Ortega; AMLO; Alberto Fernández y la Kirchner: Bolsonaro; Evo; Correa;  de la derecha y de la izquierda, si seguimos así se hunde el continente.";-1
@DipRoxanaReyes @fargosi @FichaLimpia @camaradelpueblo @DiputadosAR @gastonmarraOK @KBanfi @gustamenna @marioraulnegri @ManesF @nadiariccisc @daniroquelok De qué sirve ? si ningún político tiene condena firme menos en Santa Cruz donde el poder judicial es un n apéndice de la familia kirchner;-1
"Porque creer que Alberto Fernandez le va a pedir la renuncia a Volnovich? Simplemente ""hace como que"" y todo queda como estaba.
Desde cuando ese señor es algo distinto a los Kirchner?. Esta a su servicio. Le faltara poder propio, pero es un ladrillo de la misma pared.";-1
El que tiene autoridad para pedirle la renuncia a Luana y su pandilla de de familiares en el PAMI es Máximo Kirchner. Alberto juega de suplente;0
@Coyapunado @octavianobulnes los que pedian  que EEUU intervenga militarmente para rajar a Kirchner ...;-1
@diegodeolivos Ah,me olvidaba,y el verdadero tuerto Kirchner es Tristan!;-1
El gasto extremo de Cristina Kirchner con los aviones presidenciales | MDZ Online https://t.co/940F1iqdeC;-1
"@pepelefu33 @Roberto_BsAs Para!
Al lado de los Kirchner son gorriones.
La que se llevaron los Kirchner se mide en fracciones decimales de la deuda externa .";0
@jmfdcv @Macrista_oK @horaciorlarreta Yo hice el “Arte de vivir parte I” sabías que el que incorporó “El Arte de Vivír en las cárceles de Argentina 🇦🇷 fue Nestor Kirchner? Pero después vinieron los retiros espirituales amarillos de los lamas tibetanos encabezados por don @horaciorlarreta (de ahí la pelada)🙏;0
"EL CANCER NUMERO 3 DEL PAIS.....
EL NUMERO 1 FUE PERON
EL NUMERO 2 FUE NESTOR KIRCHNER
LA JEFA ES LA NUMERO 3 , AUNQUE LOS HA SUPERADO A TODOS EN CORRUPCION , PERVERSION, TRAICION A LA PATRIA E INHUMANIDAD...

https://t.co/UzzsNwCACZ";-1
"#DifundeCTi I El Campus Tec, en conjunto con Biofarn, The Bridge Biofoundry y Kirchner Donovan Impact Initiative, te invitan a participar en la Olimpiada de bioempredimiento.

📲 Llena el formulario de inscripción: https://t.co/mj7znVZGEW https://t.co/KIGh123DvU";1
@YfranEly LAZARO BAEZ, MAXIMO KIRCHNER,  Herederos de NESTOR KIRCHNER , CRISTINA FERNANDEZ y Toda la asociación ilícita de la multiprocesada! https://t.co/B51IJ2uzmq;-1
Cristina Kirchner sobria https://t.co/pyskLYv7qz;1
@fargosi Che Brissio que me contas de las familias kirchner,vuolovich,cafiero,boudou,zanini, etc. https://t.co/EQqeHJSjjs hicieron laburando la guita, CABEZA DE TERMO.;-1
Porque el Ministro de Ambiente Juan Cabandie para combatir los incendios generalizados en todo el pais no utiliza los 26 aviones hidrantes que compro Cristina Kirchner en 2015??. O paso mismo con el barco con gas que compro De Vido y nunca llego...;-1
@edufeiok KIRCHNER ismo👉el CÁNCER METASTÁSICO de la República Argentina;-1
"@SergioChouza @clarincom @JMilei Claro que no

Está hace 30 años viviendo del Estado como el Matrimonio Kirchner

Ah no para";0
@victorfyt Me parece bien, ya estoy harto de los Kirchner, una banda de chorros de acá a la china.;-1
@HEVUELTOPAJARR1 @icardo8 Y la que se afanaron los Kirchner, no quiero ni pensar;1
@todonoticias LO PRIMERO QUE DEBE HACER EL ACTUAL GOBIERNO KIRCHNERISTA DE ALBERTO CRISTINA FERNANDEZ DE KIRCHNER ES RENUNCIAR A SUS CARGOS JUNTO CON TODO EL GABINETE DE MINISTRO Y TODOS LOS NOMBRADOS EN REPARACIONES PÚBLICAS COMO ESTA SEÑORA Y LUEGO LLAMAR A ELECCIONES PRESIDENCIALES;-1
"@atlanticsurff A pero, Cristina FERNANDEZ DE KIRCHNER LE MINTIÓ A SU ELECTORADO???????

A TODOS LOS POLÍTICOS,. SON UN ASCO.
MENTIROSOS,
PARÁSITOS.....
CORRUPTOS......";-1
Parece Freddy haciendo la imitación de Nestor Kirchner en Gran Cuñado https://t.co/msViz7FyXN;0
"@wadodecorrido @pagina12 Ah, pero Clarin? 
También se publicó en otros medios.
https://t.co/AjJYNrVzO0";0
"@wadodecorrido @pagina12 Pero si las carpetas y grabaciones de espionaje ilegal aparecieron en un sótano de El Calafate
https://t.co/blYuDelnrm";0
Es soñar con un ser malvado como Cristina Kirchner https://t.co/dDESWWevld;-1
"#AHORA #NubeDePalabras
""Los que gobernaron en el peronismo son Perón, Menem y los Kirchner; después están los de alrededor. Grandes partidos populares en los 90' se transmutaron y tienen con la economía una relación más operativa"" @PabloTouzon
Con @cdmanzoni y
@diegosehinkman https://t.co/1BT0KUSl0r";1
Cristina Kirchner https://t.co/r6yxMyrJCt;1
@z2c1LSFdaRIxsCa @BeaSD67 @Draloreline @desclasada_ AJJAJAJAJ Lo mejor que sabe hace cri$tina es mentir y robar...https://t.co/XchATrMv2M;-1
"Brillantee !!!  yo hubiera hecho lo mismo !!!
o se lo arreglaba y le cobraba 5 veces mas, total sería devolucion de impuestos.-https://t.co/AA7yZXKist";0
"Se enriquecen a costa del pueblo, destruyen la competencia en el mercado y mantienen a los zanganos de la Cámpora. Aerolíneas argentinas la mafia de los kk
https://t.co/aZOgoIyERm";-1
@MarsicanoFer No lo veo así. Nadie impuso nada a nadie. Ojo que a Hitler, Chavez, Getulio, Marcos, Evo, Bucaran, Fujimori, Castillo, y a los Kirchner -16 veces- los votaron, o se impusieron por la fuerza? Peronista=argentino, no puedo escindirlo después de 75 años.;-1
Servicios Eléctricos Néstor Kirchner.;0
"@Carrous_el @JonyViale JAJJA un apagón..con cri$tina tuvimos 50.000 apagones..
https://t.co/3UTTfqndxB";-1
"Que si habla, si no habla, qué
cartera usa, cuánto calza, dónde viaja, a quién recibe, si está peleada con Alberto, si le da órdenes, si se enoja o está feliz. No pueden dejar de hablar de ella. Asúmanlo: Cristina Kirchner es el centro de la política argentina. Besito a la gilada";1
"@babyaetchecopar Este 18 de enero no te olvides de #Nisman #Memoria 

4 días antes de morir, el fiscal Nisman denunció a Cristina Kirchner ""Nada se hacía sin la directiva expresa de la presidenta"" 

#YoNoMeOlvido

https://t.co/m8AjvVq7qT";-1
"Que la justicia militar trate el caso de los Kirchner, como #InfamesTraidoresALaPatria ,no estaría nada mal.
¿ No ?";-1
Sol ! Estructuras Terroristas Jun2009-Oct 2015 Néstor Kirchner @CFKArgentina @SaKaminker fusión terroristas turcos Cevdet Tursun diyarbakir Ezeiza, Esteban Cacur, secuestradores Oct 2015 de @GrazzianiAdolfo en ZAKIRE Tursun, Uruguay 196, 1, Capital Federal (1015), Capital Federal https://t.co/FSB4VzrZET;-1
@AgenciaTelam Segba la privatizó el Peronismo, fueron diez años de Menem y 12 de los Kirchner, nunca  controlaron a Edenor y a Edesur  y en 2015 entregaron un desastre. Macri lo empezó a corregir hasta q nuevamente congelaron las tarifas y se la dieron a sus amigos Vila y Manzano;1
@PagniOk No, es padre de una kuka korrupta amiga de kretina Kirchner...;-1
@rinconet No sé los Kirchner durante la primera , pero q los peronchos guardaron nazis después de la segunda si.;-1
"#Música Cada vez falta menos para el regreso de #LollapaloozaArgentina. La séptima edición local del festival volverá al hipódromo entre el 18 y el 20 de marzo y se dio a conocer que también será transmitida en directo por la plataforma #Flow.

https://t.co/EBCR8KLO0x";1
"EN DIRECTO. Lollapalooza 2022 transmitirá sus tres fechas en vivo vía streaming 

#lollapalooza #lolla #lollapaloozaargentina 
https://t.co/acwLSvgFzo";1
VENDO 4 ENTRADAS 3DAY PASS PARA EL LOLLA  #lollapalooza #lolla #lolla2022 #lollapaloozaargentina https://t.co/hZ4i9q6Q1w;1
@clarie07oK Ahh ahí es otra cosa.. igual tenés q ver q sea para personas y no para gnomos.. o te mudaste a la Patagonia junto con LOS PEQUES https://t.co/t4w3CeWene;1
Arrancando el año ganando un Branca con Coca y pack de Patagonia.... 😎;1
@juariuok En Neuquén lugar en el que viví muchos años , también aunque parezca que en Patagonia no hace calor, anda y viví en la ciudad de nqn , igual la amé;1
@sofiwini Yo, volviendo de la Patagonia.. Estimo 1 semana máximo para tachar alguna de las dos...;1
"Verano 2022 Patagonia

LIZZO está en el episodio estreno de MAKEBA

Esta noche de sábado desde las 22h. escuchalo en 
🔽
https://t.co/TnooGvuuOK

Soul + Hip Hop + Funk + R&amp;B + Afrobeat + Roots

San Martín de los Andes 
Villa La Angostura
Bariloche https://t.co/tEUBioMvDE";1
Mentalmente estoy tomando mates en la Patagonia;1
"Estoy visitando patagonia y la única emisora de radio que puedo oir en el auto es radio NACIONAL, es la versión radial de 678 pero recargada!!
Los noticieros son exclusivamente comentarios contra MM. Entiendo que radio NACIONAL es de todos y no debería tener identidad política.";-1
La Patagonia debe ser lo mas lindo que hay, literal todos quejandose de morir de calor y aca estamos a 14 grados con unas minimas brisas, amo este lugar.;1
Metan en cana a los maputruchos y se terminan los incendios en la Patagonia. https://t.co/itce6kBETr;-1
